starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 10:21:55 2021	1638161515	47	1	48	1
Mon Nov 29 10:21:51 2021	1638161511	42	7	48	7
Mon Nov 29 10:21:51 2021	1638161511	46	2	48	2
Mon Nov 29 10:21:57 2021	1638161517	46	3	48	2
Mon Nov 29 10:21:54 2021	1638161514	47	1	48	1
Mon Nov 29 10:21:53 2021	1638161513	34	15	48	14
Mon Nov 29 10:21:57 2021	1638161517	28	21	48	16
Mon Nov 29 10:21:51 2021	1638161511	48	1	49	1
Mon Nov 29 10:21:53 2021	1638161513	48	1	49	1
Mon Nov 29 10:21:51 2021	1638161511	40	9	49	9
Mon Nov 29 10:21:52 2021	1638161512	37	12	49	12
Mon Nov 29 10:21:56 2021	1638161516	44	4	49	4
Mon Nov 29 10:21:55 2021	1638161515	46	3	49	3
Mon Nov 29 10:21:56 2021	1638161516	44	4	49	4
Mon Nov 29 10:21:50 2021	1638161510	25	24	49	24
Mon Nov 29 10:21:53 2021	1638161513	36	13	49	9
Mon Nov 29 10:21:53 2021	1638161513	39	10	49	10
Mon Nov 29 10:21:54 2021	1638161514	22	27	49	27
Mon Nov 29 10:21:51 2021	1638161511	40	9	49	9
Mon Nov 29 10:21:53 2021	1638161513	36	13	49	13
Mon Nov 29 10:21:55 2021	1638161515	46	3	49	3
Mon Nov 29 10:21:50 2021	1638161510	25	24	49	24
Mon Nov 29 10:21:50 2021	1638161510	25	24	49	24
Mon Nov 29 10:21:50 2021	1638161510	25	24	49	24
Mon Nov 29 10:21:50 2021	1638161510	28	21	49	20
Mon Nov 29 10:21:57 2021	1638161517	41	9	50	8
Mon Nov 29 10:21:55 2021	1638161515	27	23	50	23
Mon Nov 29 10:21:56 2021	1638161516	47	3	50	3
Mon Nov 29 10:21:55 2021	1638161515	48	2	50	2
Mon Nov 29 10:21:54 2021	1638161514	37	13	50	13
Mon Nov 29 10:21:57 2021	1638161517	31	19	50	18
Mon Nov 29 10:21:56 2021	1638161516	49	1	50	1
Mon Nov 29 10:21:56 2021	1638161516	32	18	50	18
Mon Nov 29 10:21:54 2021	1638161514	23	27	50	27
Mon Nov 29 10:21:57 2021	1638161517	33	17	50	17
Mon Nov 29 10:21:56 2021	1638161516	49	1	50	1
Mon Nov 29 10:21:57 2021	1638161517	30	20	50	20
Mon Nov 29 10:21:56 2021	1638161516	50	1	50	0
Mon Nov 29 10:21:54 2021	1638161514	23	27	50	25
Mon Nov 29 10:21:54 2021	1638161514	49	1	50	1
Mon Nov 29 10:21:53 2021	1638161513	50	1	50	1
Mon Nov 29 10:21:51 2021	1638161511	29	21	50	21
Mon Nov 29 10:21:57 2021	1638161517	30	20	50	20
Mon Nov 29 10:21:51 2021	1638161511	30	21	50	20
Mon Nov 29 10:21:50 2021	1638161510	50	1	50	0
Mon Nov 29 10:21:50 2021	1638161510	50	1	50	1
Mon Nov 29 10:21:51 2021	1638161511	49	1	50	1
Mon Nov 29 10:21:51 2021	1638161511	49	1	50	1
Mon Nov 29 10:21:55 2021	1638161515	49	1	51	1
Mon Nov 29 10:21:55 2021	1638161515	50	1	51	0
Mon Nov 29 10:21:52 2021	1638161512	48	3	51	3
Mon Nov 29 10:21:54 2021	1638161514	50	1	51	1
Mon Nov 29 10:21:50 2021	1638161510	50	1	51	0
